@CWTOTALCOMMENT,@TAMMATURITYLEVEL,@OVERVIEWTXT,@SPLITNAME,@NAME,@CWAVERAGERATING,@DATEVALIDATED,@VALIDATED,@SORTID,@EXPORTFLAG,@UNIQUEIDENTIFIER,@BUSINESSCONTEXT,@TYPE,@TAMAPPLICATIONIDENTIFIER,@DESCRIPTION,@FUNTIONALITY,@DELETEDAPP,@TEMPLATE,@WHENUPDATED,@FRAMEWORXSTATUS,@WHENCREATED,@SUPPORTEDCONTRACTS,@FUNCTIONALITYTXT,@SUPPORTEDBUSINESSSERVICESTXT,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS
0.0,39bed8be4ca211e39beff81a67018365,,Asset Management,Asset Management,0.0,1899-12-30T00:00:00,0,09.04,0,e1ba9d3539d811db9075004096a6c0fb,,e1ba9cf039d811db9075004096a6c0fb,9.4,Asset Management - for understanding the physical and financial assets deployed in the enterprise and optimizing the economics associated with those investments along the lifecycle from introduction through maintenance to eventual disposal.,,0,0,2017-07-12T14:37:11,5c8068728eca11e5bf18002590713bc0,2006-09-01T11:42:49,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Service Availability Validation,Service Availability Validation,0.0,1899-12-30T00:00:00,0,06.03.09.03.02,0,e241006d0ee311dc87b800059a3c7800,,46ba0d421b5411dc87c600059a3c7800,6.3.9.3.2,Service Availability Validation applications validate that the service is available and supportable at the requested location.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18783""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>The Service Availability Validation application validates 
that the service is available at the requested location and can support the 
requested service parameters at that location.</FONT></P></BODY></HTML>",0,0,2017-07-12T14:37:05,5c8068728eca11e5bf18002590713bc0,2007-05-30T14:28:04,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Customer Service Representative Toolbox,Customer Service Representative Toolbox,0.0,1899-12-30T00:00:00,0,05.06,0,e3563f60139811ddad71001e378839ac,,e1ba9cf039d811db9075004096a6c0fb,5.6,"Customer Service Representatives (CSRs) play critical roles in shaping the customer experience. CSRs are increasingly expected to drive not just service and satisfaction, but revenue opportunities through customer interactions, as well as handle interactions across multiple channels – email, web chat or phone. CSRs need the right information at the right time, every time, to handle interactions quickly and effectively. CSRs must be empowered with the tools necessary to efficiently and effectively handle every interaction the right way, in a personalized manner.

The CSR toolbox addresses this need for rich interactions with the customer, comprising of applications from the Fulfillment, Assurance and Billing domains. The CSR toolbox provides additional functionality in a common look and feel across the applications – and is not simply a convoluted assembly of applications and processes across siloed systems.

The CSR toolbox is optimized to the CSR’s needs& the user interface and controls provide easy access to key customer information whenever needed. It integrates all of the disparate, siloed applications the CSR needs to work with. It delivers real time, always-in-context guidance to the CSR during an interaction, as well as navigates the CSR through business processes as they move field by field across different systems and interaction steps.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18783""></HEAD>
<BODY>
<P><FONT size=2 face=Arial></FONT>
<UL>
  <LI><FONT size=2 face=Arial>Single sign-on – Provides single sign-on across 
  applications in the toolbox. </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Centralized data entry – Updates information in one 
  system and automatically populates it to all other systems (if there is a need 
  to overcome data duplication). </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Customer information dashboard – Displays relevant 
  customer information, such as name, account and lifetime value on a persistent 
  customer dashboard. </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>In-Context, configurable, workflow-driven navigation – 
  Through means such as configurable business processes, automatically drives 
  the CSR workflow and screen navigation according to the context of the 
  customer interaction and other customer profile information across all 
  applications used. </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>CSR guidance – Complementary to in-context, configurable 
  navigation, CSR guidance intelligently guides the CSR through the interaction. 
  Guidance can span any subject—cross-sell, up-sell, retention, service and 
  support, quality or training </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P></LI></UL>
<P><FONT size=2 face=Arial>Note that any mixture of the above two functions can 
coexist.</FONT></P>
<P><FONT size=2 face=Arial></FONT>
<UL>
  <LI>
  <P><FONT size=2 face=Arial>Embedded actions – Embedding desktop controls with APIs or 
  service calls to other systems as a means to process activities such as 
  invoice generation, device activation, and other back-office activities. 
  </FONT></P>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Launch in-context Common Actions – Configurable, 
  short-cut buttons that launch key applications and functions for streamlining 
  actions a CSR commonly performs. (e.g. create a case, prepare an order, update 
  an address) </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Conversational scripting – Displays recommended text and 
  scripting to guide agents in specific conversations/dialogue tailored to each 
  customer interaction. Also provides branching based on customer answers. 
  </FONT></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:04,5c8068728eca11e5bf18002590713bc0,2008-04-26T09:58:47,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,CSR fulfillment,CSR fulfillment,0.0,1899-12-30T00:00:00,0,05.06.01,0,e3563f61139811ddad71001e378839ac,,e1ba9cf239d811db9075004096a6c0fb,5.6.1,"A CSR fulfillment application provides front end support for the application flows defined by the order management applications (cf. Order Management Applications).Note: Since CSRs are required to perform sales activities, it is expected that in a future Application Map version this application will encompass front end applications from the sales domain as well.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18783""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>CSR fulfillment functionality includes taking care of a 
single order, assisting orders initiated in other channels, handling pool of 
orders globally, and exception handling, reporting and analyzing the ordering 
activities. This includes:</FONT></P>
<P><FONT size=2 face=Arial></FONT>
<UL>
  <LI><FONT size=2 face=Arial>Product Catalogue and Offerings browsing (versioning 
  driven) </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Order Capture and Negotiation </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Order take-over &amp; relinquish – the ability to take 
  over governance on orders handles in other channels (e.g. self service) amend 
  and relinquish while preserving all the captured data. </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Assigned products maintenance </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>CSR access to a specific order - Manage monitor and track 
  specific order – CSR access to a specific order </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Error resolution – View pool of orders resulted in error 
  / stuck orders and enable the CSR to act accordingly (e.g. resend the request, 
  notify the user with recommended action) </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Jeopardy notifications – View jeopardy notifications 
  queue and enable the CSR to act accordingly (e.g. notify customer on due date 
  delay) </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Orders administration – View all outstanding orders, 
  progress and history displays </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Business / Financial / Operational 
reporting</FONT></LI></UL>
<P><FONT size=2 face=Arial></FONT></P>
<P><FONT size=2 face=Arial></FONT></P></BODY></HTML>",0,0,2017-07-12T14:37:04,5c8068728eca11e5bf18002590713bc0,2008-04-26T09:58:48,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18783""></HEAD>
<BODY>
<P>
<UL>
  <LI><FONT size=2 face=Arial>Order Management </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Product Catalogue</FONT> 
  <P></P>
  <P></P></LI></UL>
<P></P>
<P></P></BODY></HTML>",,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,CSR assurance,CSR assurance,0.0,1899-12-30T00:00:00,0,05.06.02,0,e3563f62139811ddad71001e378839ac,,e1ba9cf239d811db9075004096a6c0fb,5.6.2,A CSR assurance application provides front end support for the application flows defined by the case management applications (cf. Case Management Applications).It is expected that future versions of Application Map will encompass the front end of the assurance applications: Customer QoS/SLA Management and Customer Service/Account Problem Resolution.,,0,0,2017-07-12T14:37:04,5c8068728eca11e5bf18002590713bc0,2008-04-26T09:58:48,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,CSR Billing,CSR Billing,0.0,1899-12-30T00:00:00,0,05.06.03,0,e3563f63139811ddad71001e378839ac,,e1ba9cf239d811db9075004096a6c0fb,5.6.3,A CSR billing application provides front end functionality for the CSR in their day to day billing related activities.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18783""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>CSR billing functionalities includes:</FONT></P>
<P><FONT size=2 face=Arial></FONT>
<UL>
  <LI><FONT size=2 face=Arial>Billing Inquiry Dispute &amp; Adjustment Management 
  </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Payment </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Collection </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P></LI></UL>
<P><FONT size=2 face=Arial>Note: It is expected that future Application Map version will 
incorporate the Billing Account Management into the same 
framework.</FONT></P></BODY></HTML>",0,0,2017-07-12T14:37:04,5c8068728eca11e5bf18002590713bc0,2008-04-26T09:58:48,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Center Activity Management,Center Activity Management,0.0,1899-12-30T00:00:00,0,05.22.02.01.01,0,e3d7d6cfa5ec11e2aea95c260a653b0e,,46ba0d421b5411dc87c600059a3c7800,5.22.2.1.1,"Center Activity Management includes the necessary functionality to track activities performed within a work center. These activities range from orders placed, sales closed, problems resolved, ticket closed, etc. Most work centers incorporate a detailed activity tracking mechanism with associated reporting for individual agent performance and is typically rolled up to support center-level performance as well.",,0,0,2017-07-12T14:37:02,5c8068728eca11e5bf18002590713bc0,2013-04-15T10:52:26,,,,DFREED,DFREED,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Service Quality Model Establishment,Service Quality Model Establishment,0.0,1899-12-30T00:00:00,0,06.09.01,0,e45e0bde0e1d11e0bc42002564cb911c,,e1ba9cf239d811db9075004096a6c0fb,6.9.1,Service Quality Model Establishment applications provide the necessary functionality to establish what will be monitored and how it will be monitored in terms of service quality.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.7600.16700""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>Service Quality Model Establishment functionality 
includes:</FONT></P>
<UL type=disc>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Definition of the service quality model and its 
  dependencies <?xml:namespace prefix = o ns = 
  ""urn:schemas-microsoft-com:office:office"" 
  /><o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Establishment of KQIs and SLOs 
  <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Accepting input from customer contracts or service 
  definitions. <o:p></o:p></FONT></FONT></SPAN></LI>
  <LI 
  style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; mso-list: l0 level1 lfo1; tab-stops: list .5in"" 
  class=MsoNormal><SPAN style=""mso-fareast-font-family: 'Times New Roman'""><FONT 
  face=Arial><FONT size=2>Establishment of data sources for monitoring of the 
  above <o:p></o:p></FONT></FONT></SPAN></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:06,5c8068728eca11e5bf18002590713bc0,2010-12-22T17:50:38,,,,ADMIN,ADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Wholesale / Interconnect Billing,Wholesale / Interconnect Billing,0.0,1899-12-30T00:00:00,0,08.03,0,e52e230083c811db9402000e3573f0d3,,e1ba9cf039d811db9075004096a6c0fb,8.3,"Wholesale billing applications include a variety of capabilities. Traditionally this area included inter-carrier settlements capabilities and this was later extended to interconnect billing applications. In today’s competitive markets and complex value chains, it has expanded further to include among others Roaming, wholesale operators, resellers, Mobile Virtual Network Operators, Content Providers and E-Commerce. There is now an array of applications in the area providing charging, billing, and settlement capabilities on a raw data basis, individual transaction basis and bulk basis across a variety of services and platforms. These applications work across a variety of platforms and support a wide range of services, preferably in one single system. Wholesale applications need to adhere to international standards such as TAP and RAP files, which are processed in Roaming solutions.","<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18783""></HEAD>
<BODY>
<P>
<UL>
  <LI><FONT size=2 face=Arial>Reference Data Creation and Management </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Product and Service Definition - Definition of 
  products and services, pricing schemes, partner entities and contracts into 
  the system. Easy uploading of reference data from external sources such as XML 
  files. </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Partners' accounting - Partners’ accounting 
  activities (Partner event processing) </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Partners Business Event Processing - Processing 
  the events generated by the partners’ business activities for invoicing and 
  payment purposes. </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Error Management </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Automatic and manual handling of records found in 
  error, mass correction and re-rating of events. </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Partner Invoice management </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Accurate, flexible bi-directional invoicing for 
  various settlement periods. </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Settlement management </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Oversee the Partners’ accounting activities. 
  Provide monitoring tools. </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Handling of payments </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Logging and tracking of full or partial payments. 
  </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Disputes management </FONT>
  <P></P>
  <P><FONT size=2 face=Arial></FONT></P>
  <LI><FONT size=2 face=Arial>Monitoring tools - Automated tools to ease and 
  expedite dispute management.</FONT></LI></UL></BODY></HTML>",0,0,2020-11-19T13:03:02,5c8068728eca11e5bf18002590713bc0,2006-12-04T13:54:41,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18783""></HEAD>
<BODY>
<UL>
  <LI><FONT size=2 face=Arial>Interface with other financial management systems 
  such as the general ledger. </FONT></LI>
  <LI><FONT size=2 face=Arial>Report and Statements </FONT></LI>
  <LI><FONT size=2 face=Arial>Tools for the analysis of the information 
  available within the system such as accumulated charges, rated usage, 
  etc.</FONT></LI></UL></BODY></HTML>",,,ADMIN,ADMIN,ATALMOR,,
0.0,39bed8be4ca211e39beff81a67018365,,Ethics & Compliance,Ethics & Compliance,0.0,1899-12-30T00:00:00,0,09.02.06,0,e5ef2c1c219411df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.2.6,Ethic & Compliance ensures the company complies with legal and regulatory requirements as it relates to hiring and labor practices. It ensures that employees and other associated with the company are trained on ethical practices. The application also ensures that the company has instituted reasonable protections against those that would practice unethical behavior.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P><FONT size=2 face=Arial>Ethics &amp; Compliance provides the following functionality:</FONT></P>
<P><FONT size=2 face=Arial></FONT>
<UL>
<LI><FONT size=2 face=Arial>Provides a program to ensure Labor is properly trained on ethics and compliance requirements. </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Provides a program to enable safe reporting of ethical and compliance violations. </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Ensures company is meeting ethical and compliance standards. </FONT>
<P></P>
<P><FONT size=2 face=Arial></FONT>
<UL><FONT size=2 face=Arial></FONT></UL>
<P><FONT size=2 face=Arial></FONT></P>
<LI><FONT size=2 face=Arial>Institutes and manages programs such as EEO case management to track violations.</FONT> 
<P></P>
<P></P></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:10,5c8068728eca11e5bf18002590713bc0,2010-02-24T17:35:25,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Fallout Correction Assistance,Fallout Correction Assistance,0.0,1899-12-30T00:00:00,0,11.02.02,0,e65a0ab22dee11df9559001de065480b,,e1ba9cf239d811db9075004096a6c0fb,11.2.2,Fallout Correction Assistance applications collects relevant information for errors or situations that cannot be handled via Auto Correction.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN"">
<HTML><HEAD>
<META content=""text/html; charset=utf-8"" http-equiv=Content-Type>
<META name=GENERATOR content=""MSHTML 8.00.6001.18876""></HEAD>
<BODY>
<P><FONT size=2 face=Arial>Fallout Correction Assistance applications collects 
relevant information for errors or situations that cannot be handled via Auto 
Correction. The intent is to reduce the time required by the technician in 
diagnosing and fixing the fallout.</FONT></P></BODY></HTML>",0,0,2017-07-12T14:36:57,5c8068728eca11e5bf18002590713bc0,2010-03-12T10:49:54,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Time Reporting & Attendance Management,Time Reporting & Attendance Management,0.0,1899-12-30T00:00:00,0,09.02.04,0,e6951138219211df9556001de065480b,,e1ba9cf239d811db9075004096a6c0fb,9.2.4,Time Reporting & Attendance Management provides the necessary means for tracking work time and attendance. It also applies time rules.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><DIV class=WordSection1>
<P><FONT size=2 face=Arial>Time Reporting &amp; Attendance Management provides the following functionality:</FONT></P>
<UL style=""MARGIN-TOP: 0in"" type=disc>
<LI style=""LINE-HEIGHT: normal"" class=MsoNormal><FONT size=2 face=Arial>Time capture. </FONT>
<LI style=""LINE-HEIGHT: normal"" class=MsoNormal><FONT size=2 face=Arial>Time tracking. </FONT>
<LI style=""LINE-HEIGHT: normal"" class=MsoNormal><FONT size=2 face=Arial>Time calculations. </FONT>
<LI style=""LINE-HEIGHT: normal"" class=MsoNormal><FONT size=2 face=Arial>Time allocation. </FONT>
<LI style=""LINE-HEIGHT: normal"" class=MsoNormal><FONT size=2 face=Arial>Absence tracking. </FONT>
<LI style=""LINE-HEIGHT: normal"" class=MsoNormal><FONT size=2 face=Arial>Absence reporting and analytics.</FONT></LI></UL></DIV></BODY></HTML>",0,0,2017-07-12T14:37:10,5c8068728eca11e5bf18002590713bc0,2010-02-24T17:21:07,,,,EVOLVEADMIN,EVOLVEADMIN,DFREED,,
0.0,39bed8be4ca211e39beff81a67018365,,Customer Hierarchy & Group Management,Customer Hierarchy & Group Management,0.0,1899-12-30T00:00:00,0,05.01.01,0,e6e18187146311e28835f04da23a38c8,,e1ba9cf239d811db9075004096a6c0fb,5.1.1,Customer Hierarchy & Group Management provides the necessary functionality to manage the customer hierarchy for both business and residential type customers.,"<!DOCTYPE HTML PUBLIC ""-//W3C//DTD HTML 4.0 Transitional//EN""><HTML><HEAD><META content=""text/html; charset=utf-8"" http-equiv=Content-Type><META name=GENERATOR content=""MSHTML 8.00.6001.19088""></HEAD><BODY><P><SPAN style=""FONT-FAMILY: 'Calibri','sans-serif'""><FONT face=Arial><FONT size=2>Customer Hierarchy &amp; Group Management functionality includes:</FONT></FONT></SPAN></P>
<UL>
<LI><SPAN style=""FONT-FAMILY: 'Calibri','sans-serif'""></SPAN><FONT face=Arial><FONT size=2><SPAN style=""LINE-HEIGHT: 115%; FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 10pt; mso-fareast-font-family: 'Times New Roman'"">Customer organizational hierarchy (relevant for household, business and corporate customers)</SPAN><SPAN style=""mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri""> </SPAN></FONT></FONT></LI>
<LI><FONT face=Arial><FONT size=2><SPAN style=""mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri""></SPAN></FONT></FONT><FONT face=Arial><FONT size=2><SPAN style=""mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri"">Customer roles</SPAN><SPAN style=""mso-fareast-font-family: 'Times New Roman'""> (husband, wife, child, user, payer)</SPAN></FONT></FONT></LI>
<LI><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 10pt; mso-fareast-font-family: 'Times New Roman'"">Customer data matching - deterministic and heuristic algorithms for matching customer data coming from multiple sources</SPAN><FONT face=Arial><FONT size=2><SPAN style=""mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri""> </SPAN><SPAN style=""FONT-SIZE: 12pt; mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri""><?xml:namespace prefix = o ns = ""urn:schemas-microsoft-com:office:office"" /><o:p></o:p></SPAN></FONT></FONT></LI>
<LI>
<DIV style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; tab-stops: list .5in; mso-list: l0 level1 lfo1"" class=MsoNormal><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 10pt; mso-fareast-font-family: 'Times New Roman'"">Duplication handling -<SPAN style=""mso-spacerun: yes"">&nbsp; </SPAN>identify and manage suspected duplication</SPAN><SPAN style=""mso-fareast-font-family: 'Times New Roman'; mso-bidi-font-family: Calibri; mso-ascii-font-family: Calibri; mso-hansi-font-family: Calibri""><FONT face=Arial><FONT size=2> <o:p></o:p></FONT></FONT></SPAN></DIV></LI>
<LI>
<DIV style=""LINE-HEIGHT: normal; MARGIN: 0in 0in 10pt; mso-margin-top-alt: auto; mso-margin-bottom-alt: auto; tab-stops: list .5in; mso-list: l0 level1 lfo1"" class=MsoNormal><SPAN style=""FONT-FAMILY: 'Arial','sans-serif'; FONT-SIZE: 10pt; mso-fareast-font-family: 'Times New Roman'"">Relationships between Customer instances and/or other data entities such as party, customer bill, customer order, address, or customer problem reports. <o:p></o:p></SPAN></DIV></LI></UL></BODY></HTML>",0,0,2017-07-12T14:37:00,5c8068728eca11e5bf18002590713bc0,2012-10-12T05:56:20,,,,DFREED,DFREED,DFREED,,
0.0,,,,Partner workflow management,0.0,1899-12-30T00:00:00,0,,0,e76ac5d82e3311eb80f9000d3a02ed0d,,,,,,0,0,2020-11-24T09:03:27,,2020-11-24T09:03:27,,,,ATALMOR,ATALMOR,ATALMOR,,
0.0,39bed8be4ca211e39beff81a67018365,,,Partner Strategy Definition,0.0,1899-12-30T00:00:00,0,,0,e8ba70722e3111eb80f9000d3a02ed0d,,e1ba9cf239d811db9075004096a6c0fb,8.4.1,"Partner Strategy definition provides the capability to develop, read, create and update a strategy to work with partners at organization level.
The partner strategy definition is influenced by various factors but not limited to e.g. geography, regulatory, product and services offered etc. It also considers security, financial risk, environmental and legal issues, agreement etc. The application provides capability to capture the factors and risks influencing the strategy definition.",,0,0,2020-11-24T08:49:08,5c8068728eca11e5bf18002590713bc0,2020-11-24T08:49:08,,,,ATALMOR,ATALMOR,ATALMOR,,
0.0,39bed8be4ca211e39beff81a67018365,,,Partner Strategy Implementation,0.0,1899-12-30T00:00:00,0,,0,e8ba70762e3111eb80f9000d3a02ed0d,,e1ba9cf239d811db9075004096a6c0fb,8.4.2,"Partner strategy implementation application provides the capability to plan, implement and follow-up the progress of strategy adoption. It also provides the capability to streamline the partner strategy at organization level.
Partner Strategy Implementation is the adoption of strategy by various levels of the organization. At different levels of organization, the strategy is translated into policies etc. for implementation and usage.",,0,0,2020-11-25T15:32:09,5c8068728eca11e5bf18002590713bc0,2020-11-24T08:49:08,,,,ATALMOR,ATALMOR,ATALMOR,,
