@CWAVERAGERATING,@CWTOTALCOMMENT,@TYPE,@CAPABILITYIDENTIFIER,@EXPORTFLAG,@DATEVALIDATED,@WHENUPDATED,@GROUPSTRATIFICATION,@WHENCREATED,@NAME,@UNIQUEIDENTIFIER,@MATURITYLEVEL,@TEMPLATE,@DESCRIPTION,@VALIDATED,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.5.3,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan Access Enforcement,17140793b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to ensure that access rights are granted where constraints are not appropriate and to prevent access where constraints are in place to prevent access.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.7.6,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan Matching,17140794b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with other business objects.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.1,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Plan Matching,17140795b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with a plan with inter dependencies or related by portfolio.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.2,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Program Matching,17140796b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with a program.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.3,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Work Item Matching,17140797b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with work items.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.4,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Schedule Matching,17140798b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a plan with time frames and time constraints.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.5,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Authored Item Matching,17140799b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with authored items of content and communications.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.6,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Investment Matching,1714079ab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with an investment.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.7,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Partner Matching,1714079bb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with a partner.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.8,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Training Matching,1714079cb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with training.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.9,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Asset Matching,1714079db7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with an asset.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.10,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Policy Matching,1714079eb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with a policy.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.3,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Strategy Matching,1714079fb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with strategy and its objectives and goals.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.12,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Channel Matching,171407a0b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to match a plan with a channel.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.13,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Decision Matching,171407a1b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a plan with a decision.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.14,0,1899-12-30T00:00:00,2020-06-26T13:36:58,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:58,Plan/Objective Matching,171407a2b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a plan with an objective.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.15,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Plan/Product Matching,171407a3b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a plan with a product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.6.16,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Plan/Human Resource Matching,171407a4b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a plan with a human resource.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.7.7,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Plan Information Management,171407a5b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to collect, organize, monitor, report on, or otherwise disseminate basic facts, statistics, attributes, and data about the plan.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.7.1,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Plan Profile Management,171407a6b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to articulate, organize, identify, track, validate, or otherwise administer descriptive, identifying information about a plan and its relationships.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.7.2,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Plan Type Management,171407a7b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, modify, and interpret the category or classification of a plan.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.7.3,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Plan State Management,171407a8b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, modify, and interpret the status or condition of a plan.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.7.4,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Plan History Management,171407a9b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, record, and represent a chronological order of events and actions associated with a plan.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.7.7.5,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Plan Analytics Management,171407aab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, establish, validate, and articulate metrics and measures on historic and predictive determinations for one or more plans.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a3b7b211ea80f1000d3a02ed0d,1.2.8,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Management,171407abb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to conduct systematic investigation to establish facts and reach conclusions that comprise a result.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.8.1,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Definition,171407acb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to establish, declare, and identify research.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.8.2,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Result Management,171407adb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to create, distribute, describe, translate, and disseminate research results.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.8.3,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Dissemination,171407aeb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to publish and propagate research as required.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.8.4,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Access Management,171407afb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to restrict or allow the viewing, sharing, or modification of research.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.8.5,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Matching,171407b0b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate research with various aspects and domains of the business.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.5.1,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research/Program Matching,171407b1b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate research with a program.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.5.2,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research/Product Matching,171407b2b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate research with a product.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.5.3,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research/Research Matching,171407b3b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to associate research with other research, including where certain research is derived by other research.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.5.4,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research/Market Matching,171407b4b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate research with a market.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.5.5,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research/Asset Matching,171407b5b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate research with a given asset.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.8.6,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Information Management,171407b6b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, analyze, interpret, structure, and maintain a history of qualitative and quantitative aspects of research.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.6.1,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Profile Management,171407b7b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to articulate, organize, identify, track, validate, or otherwise administer descriptive, identifying information about research.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.6.2,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Type Management,171407b8b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, modify, and interpret the category or classification of research.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.6.3,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research State Management,171407b9b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to determine, modify, and interpret the status or condition of research.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.6.4,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research History Management,171407bab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, record, and represent a chronological order of events and actions associated with research.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.8.6.5,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Research Analytics Management,171407bbb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, establish, validate, and articulate metrics and measures on historic and predictive determinations for research.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a3b7b211ea80f1000d3a02ed0d,1.2.9,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Management,171407bcb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to define and disseminate mission, vision, goals, objectives, action items, and key performance indicators for the Business.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.9.1,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Definition,171407bdb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to set the objectives and related action items the organization will perform in order to be successful.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.9.2,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Vision Definition,171407beb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to describe and agree on the purpose of the organization.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.9.3,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Goal Definition,171407bfb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to define and communicate an end toward which effort is or should be directed.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.9.4,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Objective Definition,171407c0b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to articulate a quantitative, measurable result that defines strategy.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.9.5,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Action Item Definition,171407c1b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to articulate a specific course to be taken to achieve an objective.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.5.1,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Action Item Dependency Determination,171407c2b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify and represent the sequence of action items required to achieve a given quantitative, measurable result.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.5.2,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Action Item Derivation,171407c3b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to determine and name an action item based on a given business need.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.9.6,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Risk Management,171407c4b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to identify, assess, aggregate, articulate, and incorporate various exposures to harm, danger, or loss associated with a given strategy or set of strategies.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.6.1,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Risk Level Determination,171407c5b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of risk associated with a strategy or set of strategies.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.6.2,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Risk Threshold Determination,171407c6b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and define the level of acceptable risk associated with a strategy or set of strategies.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.9.7,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Access Management,171407c7b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to control who, internally or externally, is able to view a strategy.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.7.1,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Access Constraints Definition,171407c8b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to define and impose limitations of access rights to a given strategy or set of strategies.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.7.2,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Access Constraints Interpretation,171407c9b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to understand imposed access rights limitations for a given strategy or set of strategies.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.7.3,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Access Enforcement,171407cab7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to ensure that access rights are granted where constraints are not appropriate and to prevent access where constraints are in place to prevent access.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856a8b7b211ea80f1000d3a02ed0d,1.2.9.8,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy Matching,171407cbb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to tie or relate various aspects of strategy to other aspects of a strategy or related business objects.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.8.1,0,1899-12-30T00:00:00,2020-06-26T13:36:59,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:36:59,Strategy/Strategy Matching,171407ccb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a strategy with a strategy.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.8.2,0,1899-12-30T00:00:00,2020-06-26T13:37:00,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:00,Strategy/Research Matching,171407cdb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a strategy with a given set of research.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.8.3,0,1899-12-30T00:00:00,2020-06-26T13:37:00,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:00,Strategy/Market Matching,171407ceb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a strategy with a given market or market segment.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.8.4,0,1899-12-30T00:00:00,2020-06-26T13:37:00,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:00,Vision/Goal Matching,171407cfb7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to define and associate the goals needed to enact a given vision.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.8.5,0,1899-12-30T00:00:00,2020-06-26T13:37:00,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:00,Strategy/Policy Matching,171407d0b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate a strategy with a policy.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.8.6,0,1899-12-30T00:00:00,2020-06-26T13:37:00,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:00,Strategy/Information Matching,171407d1b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,"The ability to associate a strategy, an objective or a goal with information.",0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.8.7,0,1899-12-30T00:00:00,2020-06-26T13:37:00,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:00,Goal/Objective Matching,171407d2b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to identify and align objectives that will realize a goal or goals.,0,ATALMOR,ATALMOR,ATALMOR
0.0,0.0,111856adb7b211ea80f1000d3a02ed0d,1.2.9.8.8,0,1899-12-30T00:00:00,2020-06-26T13:37:00,171406e3b7b211ea80f1000d3a02ed0d,2020-06-26T13:37:00,Objective/Objective Matching,171407d3b7b211ea80f1000d3a02ed0d,111856a5b7b211ea80f1000d3a02ed0d,0,The ability to associate an objective with another objective.,0,ATALMOR,ATALMOR,ATALMOR
