@UNIQUEIDENTIFIER,@INDEPENDENT,@TYPE,@GROWTHTYPE,@RELATIONSHIPFLAG,@EXPORTFLAG,@VALIDATED,@WHENCREATED,@WHENUPDATED,@DATEVALIDATED,@NOTES,@DESCRIPTION,@NAME,@PURPOSE,@TEMPLATE,@ALTERNATENAME,@MASHUPURLLINKS,@CWAVERAGERATING,@CWTOTALCOMMENT,@MATURITYLEVEL,@FRAMEWORXSTATUS,@SPLITNAME,@LINK,RCENTITYTODATASTORE@DATASTOREID,RCENTITYTOSUPERENTITY@SUPERENTITYID,RCWHOCREATEDTOUSER@UNIQUEIDENTIFIER,RCWHOOWNSTOUSER@UNIQUEIDENTIFIER,RCWHOUPDATEDTOUSER@UNIQUEIDENTIFIER
4e3c7f47736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Hardware ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f49736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Physical Capacity ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f4b736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Physical Component ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f4d736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Physical Device ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f4f736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Physical Role ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f51736211ea80ee000d3a02ed0d,0,9a8539bb225d11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:19,1899-12-30T00:00:00,,,Pysical Role Example ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f53736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T15:14:34,1899-12-30T00:00:00,,,ResourceRole System View ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f55736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T15:14:34,1899-12-30T00:00:00,,,TIP Resource ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f57736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Network Resource Assurance ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f59736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Network Resource Basic ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f5b736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:03,1899-12-30T00:00:00,,"The definition of how a Resource operates or functions in terms of CharacteristicSpecification(s) and related ResourceSpec(s), as well as a representation of how a Resource operates or functions in terms of characteristics and related Resource(s).",Resource Configuration ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f5d736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:03,1899-12-30T00:00:00,,The Resource Order ABE contains entities related to a request to provide / update / remove Resources.,Resource Order ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f5f736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T15:14:34,1899-12-30T00:00:00,,"The Resource Number Portability ABE contains entities grouped for the portability itself. This means all the processes involved, like Port In, Port Out, Port Over, and Retirement of numbers.",Resource Number Portability ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f61736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T15:14:34,1899-12-30T00:00:00,,The Resource Number Portability Role ABE contains entities related to the roles taked for the portability.,Resource Number Portability Role ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f63736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:03,1899-12-30T00:00:00,,"The Resource Performance ABE collects, correlates, consolidates, and validates various performance statistics and other operational characteristics of Resource entities. It provides a set of entities that can monitor and report on performance. The entities in this ABE provide physical, logical, and performance information. Each of these entities also conducts network performance assessment against planned goals, performs various aspects of trend analysis, including error rate and cause analysis and Resource degradation. Entities in this ABE also manage traffic in a Resource. This includes statistics defining Resource loading, and traffic trend analysis.",Resource Performance ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f65736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:03,1899-12-30T00:00:00,,"Resource Roles ABE contains all PartyRoles related to the Resource Domain such as Technician, ResourceManager.",Resource Roles ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f67736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:34,2020-03-31T16:33:03,1899-12-30T00:00:00,,"The Resource Specification ABE contains entities that define the shared characteristics and behavior of each of the four types of Resource entities. This enables multiple instances to be derived from a single specification entity. In this derivation, each instance will use the shared characteristics and behavior defined in its associated template.",Resource Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f69736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T15:14:35,1899-12-30T00:00:00,,"The CompoundResource Specification ABE used to define the invariant characteristics and behavior (attributes, methods, constraints, and relationships) of a CompoundResource.",CompoundResource Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f6b736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T15:14:35,1899-12-30T00:00:00,,"The Logical Resource Specification ABE is used to define the invariant characteristics and behavior (attributes, methods, constraints, and relationships) of a LogicalResource.",LogicalResource Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f6d736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Logical Role Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f6f736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:15,1899-12-30T00:00:00,,The LogicalResourceSpec Examples ABE contains examples of more explicit modeling for LogicalResourceSpecs.,LogicalResource Spec Examples ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f71736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Software Resource and Software Specifications ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f73736211ea80ee000d3a02ed0d,0,9a8539bb225d11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:20,1899-12-30T00:00:00,,The definition of an SoftwareResourceSpecification whose attribute values are shared by every instance of an SoftwareResource related to it. This entity is a super-class for,Software Resource Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f75736211ea80ee000d3a02ed0d,0,9a8539bb225d11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:20,1899-12-30T00:00:00,,,Software Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f77736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T15:14:35,1899-12-30T00:00:00,,"The Physical Resource Specification ABE describes the invariant characteristics and behavior (attributes, methods, constraints, and relationships) of a PhysicalResource.",PhysicalResource Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f79736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:15,1899-12-30T00:00:00,,,Physical Role Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f7b736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T15:14:35,1899-12-30T00:00:00,,A collection of entities that represent the specification of ResourceCatalogs and catalogs described by them that contain ResourceSpecifications.,Resource Catalog ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f7d736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T15:14:35,1899-12-30T00:00:00,,,Resource Specification ABE Addendum Figures,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f7f736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:03,1899-12-30T00:00:00,,"The Resource Strategy & Plan ABE is used to plan networks and resource elements both initially and for growth. It will coordinate both logical and physical resource growth. Inputs are budgets from business sources, service forecasts, current and projected network utilization, new technologies, and retiring technologies. It handles the lifecycle (installation, modification, removal, and retirement) for both logical and physical resources.",Resource Strategy & Plan ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f81736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:03,1899-12-30T00:00:00,,"The Resource Test ABE contains entities that are used to test PhysicalResources, LogicalResources and CompoundResources. These entities are usually invoked during installation, as a part of trouble diagnosis or after trouble repair has been completed.",Resource Test ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f83736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:03,1899-12-30T00:00:00,,"The Resource Topology ABE contains entities that define physical, logical, and network topological information. This information is critical for assessing the current state of the network, as well as providing information on how to fix problems, tune performance, and in general work with the network (both as a whole and with its components). Each of these topological views provides its own physical, logical, or network related information that can be used to manage one or more layers in a layered network.",Resource Topology ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
4e3c7f85736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T16:33:03,1899-12-30T00:00:00,,"The Resource Trouble ABE manages problems found in allocated resource instances, regardless of whether the problem is physical or logical. Entities in this ABE detect these problems, act to determine their root cause, resolve these problems and maintain a history of the activities involved in diagnosing and solving the problem. Detecting problems can be done via software (e.g. responding to an alarm) and/or by hardware (e.g. a measurement or probe) and/or manually (e.g. visual inspection). This includes tracking, reporting, assigning people to fix the problem, testing and verification, and overall administration of repair activities.",Resource Trouble ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572d8736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:35,2020-03-31T15:14:35,1899-12-30T00:00:00,,,Alarm ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572da736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T15:14:36,1899-12-30T00:00:00,,,Alarm Severity Assignment Profile ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572dc736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T16:33:03,1899-12-30T00:00:00,,"The Resource Usage ABE collects Resource consumption data, and generates Resource usage records, for use by other business entities. The entities in this ABE provide physical, logical, and network usage information.",Resource Usage ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572de736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T16:33:03,1899-12-30T00:00:00,,This ABE is still preliminary,Applied Party Billing Rate ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572e0736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T16:33:03,1899-12-30T00:00:00,,Manages Partner roles and related information.,Partner Roles ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572e2736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T16:33:04,1899-12-30T00:00:00,,"Party Account ABE represents entities that are similar to those in the Customer ABE, such as PartyAccount and Party Account Contact.",Party Account ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572e4736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T16:33:04,1899-12-30T00:00:00,,This ABE is still preliminary,Party Bill ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572e6736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T15:14:36,1899-12-30T00:00:00,,,Party Billing Credit ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572e8736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T15:14:36,1899-12-30T00:00:00,,,Party Billing Statistic ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572eb736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T15:14:36,1899-12-30T00:00:00,,The Party Payment ABE contains all Entities required to describe a payment such as PaymentMethod and BankAccount.,Party Payment ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572ed736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T16:33:15,1899-12-30T00:00:00,,Bank ABE inclueds entitites related to Bank.,Bank ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572ef736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:36,2020-03-31T16:33:15,1899-12-30T00:00:00,,"The Payment Method ABE contains all the types of PaymentMethods. PaymentMethod is the way in which party provides payment, for example cash ,credit,transfer.",Payment Method ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572f1736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:04,1899-12-30T00:00:00,,"The Party Product Specification and Offering ABE represents the involvement parties playing roles have with ProductSpecifications and Product Offerings, such as ordered from and billed by. The sub-ABEs represent the intersection of entities in the two domains. For example, PartyRoleProductOffering is the intersection between the ProductOffering and the PartyRole entities. • These ABEs are only needed when a ProductSpecification and ProductOffering are on-boarded and offered to the market by an enterprise or when an offering is procured from another party. • The ABEs should reside in the domain that contains the processes that manage their life cycles. The processes that manage the life cycle of the ABEs (create/update/delete the entities versus those that use the entities) are in the Business Partner domain, such as On-board and Off-board Product Offering from another party.",Party Product Specification and Offering ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572f3736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T15:14:37,1899-12-30T00:00:00,,The Party Role Product Offering ABE represents the involvement parties playing roles have with ProductOfferings.,Party Role Product Offering ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572f5736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:16,1899-12-30T00:00:00,,The Example Party Role Product Offering Entities ABE contains examples of more explicit modeling for PartyRoleProductOfferings.,Example Party Role Product Offering Entities ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572f7736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T15:14:37,1899-12-30T00:00:00,,The Party Role Product Specification ABE represents the involvement parties playing roles have with ProductSpecifications.,Party Role Product Specification ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572f9736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:16,1899-12-30T00:00:00,,The Example Party Role Product Specification Entities ABE contains examples of more explicit modeling for PartyRoleProductSpecifications.,Example Party Role Product Spec Entities ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572fb736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T15:14:37,1899-12-30T00:00:00,,"Revenue sharing is the distribution of revenue, the amount paid by customers or other parties to an enterprise, between stakeholders, who could be partners, a company's employees, or between companies in a business alliance. The purpose of revenue sharing is using shared revenue to benefit parties involved. Before the revenue is shared by enterprise and one or more other parties, they enter into a party revenue sharing agreement, which specifies how revenue will be shared among the parties involved. The Party Revenue Sharing ABE contains party revenue sharing models, party revenue sharing agreements, party revenue shares, and party revenue sharing reconciliations. The Party Revenue Sharing Model contains revenue sharing models that define how revenue is shared by an enterprise with one or more other parties. Revenue sharing models are a key component revenue sharing agreements. The Party Revenue Sharing Agreement ABE contains an agreement that specifies how revenue will be shared between an enterprise and one or more other parties whose product offerings are made available in some way by an enterprise. The Party Revenue Share ABE uses existing artifacts such as usage, invoices, product prices, and applied billing rates that specifies how revenues will be shared. The Party Revenue Share Reconciliation ABE represents the alignment and agreement for two sets of party revenue sharing records. Each ABE is further described in upcoming sections.",Party Revenue Sharing ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572fd736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:16,1899-12-30T00:00:00,,"The Party Revenue Share ABE represents the amount of revenue shared among parties involved in a revenue sharing agreement. Revenue share is determined using existing artifacts such as usage, invoices, product prices, and applied billing rates. The revenue share may result in a payment to/from a party and/or an bill/invoice to/from a party. It may also be shown as a reduction of or increase to an bill/invoice sent to or received from a party, or a credit/debit to a party's account balance. There are a variety of revenue sharing models, that determines how revenue may be split among an enterprise and other parties. Based on the type of revenue sharing model different determinants are used to calculate the final bill/invoice or payment. Flat rate and usage based revenue sharing models are just two of a number of models, which also include but are not limited to tiered, commitment, progressive, along with multi-party variations of each. A party revenue sharing agreement defines the period for which a revenue share for a product offering are determined.",Party Revenue Share ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
543572ff736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:16,1899-12-30T00:00:00,,"The Party Revenue Sharing Reconciliation ABE ensures that two sets of party revenue sharing records are aligned and agreed upon. For example, an enterprise may receive an invoice from another party that is compared to the revenue share that has been determined to be shared with the party contained in the Party Revenue Share ABE. Reconciliation includes comparing what is received with what is to be paid, invoiced or credited/debited to an bill/invoice or account balance, identifying and resolving discrepancies, identifying adjustments to revenue to be shared, and tracking discrepancy resolution.",Party Revenue Share Reconciliation ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357301736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:16,1899-12-30T00:00:00,,"The Party Revenue Sharing Agreement ABE represents an agreement that specifies how revenue will be shared between an enterprise and one or more other parties whose product offerings are made available in some way by an enterprise. For example an enterprise may make offerings available on behalf of another party or use another party's offering to develop its own offering. It includes template party revenue sharing agreements that are used as the basis for entering into a revenue sharing agreement with one or more parties. It uses, via inheritance, applicable Agreement ABE entities, such as Agreement and AgreementItem. The focus of the ABE is on associating party revenue sharing model(s) with the items on the agreement and updating agreement items with agreed upon changes to revenue sharing models by associating revisions to the models to agreement items.",Party Revenue Sharing Agreement ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357303736211ea80ee000d3a02ed0d,0,8c9ad37322b311e2a988984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:16,1899-12-30T00:00:00,,"The Party Revenue Sharing Model ABE contains party revenue sharing models, and their specifications, that define how revenue is shared by and enterprise with one or more other parties. Revenue sharing models are a key component revenue sharing agreements. Product Offering Price ABE entities are used to represent amounts of revenue shared. For example, an enterprise may charge 10 euros for an offering and share a flat 4 euros with another party, such as an application developer. For configurable offerings the revenue shared may be dependent on those features chosen by the party who acquires the offering. In this case the revenue shared is also governed by the configuration of the party's product.",Party Revenue Sharing Model ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357305736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T15:14:37,1899-12-30T00:00:00,,"It is a group of entities that represent a monetary value that will be paid to a party by the enterprise or a party will pay to the enterprise as a result of the usage/recurring fee of a product/service/resource provided. PartySettlement is managed by agreements and can be created between an enterprise and other MVNOs, dealers, retailers, content providers, etc.",Party Settlement ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357307736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:04,1899-12-30T00:00:00,,Manages Supplier roles and related information.,Supplier Roles ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
54357308736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T15:14:37,1899-12-30T00:00:00,,"The Common domain represents business roles, information and activities (e.g. business entities, business processes, functions, logical applications, interfaces, metrics, etc.) that support other Frameworx domains and are not specific to (i.e. are generic) or “owned by” any particular domain, or are referenced or utilized from two or more other domains.",Common Domain,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435730a736211ea80ee000d3a02ed0d,0,1dbf2412225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T16:33:04,1899-12-30T00:00:00,,The Account ABE contains all entities needed for specifing basic attributes and relationships that describe an account.,Account ABE,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
5435730c736211ea80ee000d3a02ed0d,0,c1bf5a91225b11e2a987984be1bad6a0,0,0,0,0,2020-03-31T15:14:37,2020-03-31T15:14:37,1899-12-30T00:00:00,,,Account ABE addendum Figures,,0,,,0.0,0.0,29cf62474cac11e39beff81a67018365,,,,0,0,ATALMOR,ATALMOR,ATALMOR
