@WHENUPDATED,@UNIQUEIDENTIFIER,@CWAVERAGERATING,@TOUCHPOINTPATTERN,@TOUCHPOINTID,@DESCRIPTION,@TOUCHPOINTNONREPUDIATIONREQUIREMENT,@TOUCHPOINTDIRECTION,@EXPORTFLAG,@DATEVALIDATED,@MATURITYLEVEL,@TOUCHPOINTALTNAME,@TEMPLATE,@CWTOTALCOMMENT,@TYPE,@NAME,@VALIDATED,@WHENCREATED,RCWHOCREATEDTOUSER@WHOCREATED,RCWHOOWNSTOUSER@WHOOWNS,RCWHOUPDATEDTOUSER@WHOUPDATED
2015-05-07T11:24:03,d621221cf4dd11e4aa85002590713bc0,0.0,c41e5872f4dd11e4aa85002590713bc0,TP016,"A notification from the Supplier that new or additional Time Related Charges related to the engineering appointment will be levied, and requesting authorisation from the Buyer",b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP016: notifyAppointmentCharge,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyAppointmentCharge,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d6212221f4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP017,A request from the Buyer notifying that the new or additional charge is accepted,b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP017: requestChargeConfirm,0,0.0,c6a04a065e8711e4925a6817294aebff,requestChargeConfirm,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d6212225f4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP018,A request from the Buyer notifying that the new or additional charge is rejected,b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP018: requestChargeReject,0,0.0,c6a04a065e8711e4925a6817294aebff,requestChargeReject,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d6212228f4dd11e4aa85002590713bc0,0.0,,,,,,0,1899-12-30T00:00:00,,,0,0.0,,PEW & MSO,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d621222bf4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP019,"A notification from the Supplier that a service outage on a number of services owned by the Buyer is necessary to resolve the PR (e.g. change-out of a piece of common equipment), and requesting authorisation from the Buyer",b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP019: notifyPlannedOutage,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyPlannedOutage,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d6212230f4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP020,A request from the Buyer notifying that the Planned Outage is accepted,b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP020: requestPlannedOutageConfirm,0,0.0,c6a04a065e8711e4925a6817294aebff,requestPlannedOutageConfirm,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d6212234f4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP021,A request from the Buyer notifying that the Planned Outage is rejected,b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP021: requestPlannedOutageReject,0,0.0,c6a04a065e8711e4925a6817294aebff,requestPlannedOutageReject,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d6212239f4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP023,"A notification from the Supplier, requesting assistance from the Buyer, End User or other party in order to progress the PR (e.g. End User to disconnect CPE)",b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP023: notifyAssistanceRequired,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyAssistanceRequired,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d621223ef4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP024,A notification from the Supplier that the SLA will not be met due to a reason(s),b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP024: notifyJeopardy,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyJeopardy,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d6212243f4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP025,"A request from the Buyer to raise the priority of a PR, or chase lack of resolution beyond SLA",b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP025: requestEscalateProblemReport,0,0.0,c6a04a065e8711e4925a6817294aebff,requestEscalateProblemReport,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d6212248f4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP026,A notification from the Supplier that it will not be necessary for the engineer to visit the End User's premises (e.g. because the problem can be resolved in the external network),b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP026: notifyEndUserVisitNotRequired,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyEndUserVisitNotRequired,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d621224df4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP028,A request from the Buyer notifying that the appointment cancellation is accepted,b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP028: requestAppointmentCancellationConfirm,0,0.0,c6a04a065e8711e4925a6817294aebff,requestAppointmentCancellationConfirm,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:03,d6212252f4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP029,A request from the Buyer notifying that the appointment cancellation is rejected,b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP029: requestAppointmentCancellationReject,0,0.0,c6a04a065e8711e4925a6817294aebff,requestAppointmentCancellationReject,0,2015-05-07T11:24:03,32,32,32
2015-05-07T11:24:04,d6212257f4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP030,"A request from the Buyer to suspend progression of the PR, stopping the SLA clock",b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP030: requestProblemReportSuspend,0,0.0,c6a04a065e8711e4925a6817294aebff,requestProblemReportSuspend,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d621225bf4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP031,"A request from the Buyer to resume progression of the PR, restarting the SLA clock",b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP031: requestProblemReportResume,0,0.0,c6a04a065e8711e4925a6817294aebff,requestProblemReportResume,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d6212260f4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP032,A notification from the Supplier that the PR has been automatically cancelled,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP032: notifyAutoCancel,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyAutoCancel,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d6212265f4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP033,A notification from the Supplier requesting a PR is raised in the Buyer's domain,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP033: notifyBuyerProblemReport,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyBuyerProblemReport,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d6212269f4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP034,"A notification from the Buyer of change of state, progress milestone, attribute, action required, or information on a PR",b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP034: notifyBuyerTaskStatus,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyBuyerTaskStatus,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d621226ef4dd11e4aa85002590713bc0,0.0,17cc91055e8911e4925a6817294aebff,TP035,A request from the Supplier for the Buyer to provide PR progress information on a PR,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP035: requestBuyerTaskStatus,0,0.0,c6a04a065e8711e4925a6817294aebff,requestBuyerTaskStatus,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d6212273f4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP036,"A request from the Buyer to accept a PR notified to them by a third party, for a problem which likely exists in the Supplier's domain (e.g. member of the public has reported to their CP (Buyer), a problem existing in the Supplier's domain)",b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP036: requestThirdPartyReport,0,0.0,c6a04a065e8711e4925a6817294aebff,requestThirdPartyReport,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d6212278f4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP037,A notification from the Supplier of a PR notified to them by a third party for a problem which likely exists in the Buyer's domain,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP037: notifyThirdPartyReport,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyThirdPartyReport,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d621227df4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP038,A request from the Buyer to accept a PR relating to damage to infrastructure in the Supplier's domain (e.g. overhead cable is down),b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP038: requestDamageReport,0,0.0,c6a04a065e8711e4925a6817294aebff,requestDamageReport,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d6212282f4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP039,"A notification from the Supplier to one or more Buyer's, pre-warning of necessary engineering work which will disrupt certain services owned by the Buyer(s)",a8db15b4f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP039: notifyPlannedEngineeringWorks,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyPlannedEngineeringWorks,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d6212287f4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP040,A notification from the Supplier of a problem affecting the services of one or more Buyers (e.g. a telecommunications cable has been severed),a8db15b4f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP040: notifyMajorServiceOutage,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyMajorServiceOutage,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d621228cf4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP041,A notification from the Supplier of status/progress with a PEW or MSO (e.g. progress update or completion),a8db15b4f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP041: notifyPewOrMsoStatus,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyPewOrMsoStatus,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:04,d621228ff4dd11e4aa85002590713bc0,0.0,,,,,,0,1899-12-30T00:00:00,,,0,0.0,,Management Information,0,2015-05-07T11:24:04,32,32,32
2015-05-07T11:24:05,d6212292f4dd11e4aa85002590713bc0,0.0,ccdb88c25e8711e4925a6817294aebff,TP042,A notification from the Supplier including a periodic service performance report,a8db15b4f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP042: notifyPerformanceData,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyPerformanceData,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d6212297f4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP044,"A request from the Buyer to undertake specified tasks on an agency basis, as part of the Buyer's T2R business process",b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP044: requestAgencyTasks,0,0.0,c6a04a065e8711e4925a6817294aebff,requestAgencyTasks,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d621229cf4dd11e4aa85002590713bc0,0.0,d62121e6f4dd11e4aa85002590713bc0,TP045,A request from the Supplier to set up a schedule of activities requiring Buyer/End User/other Supplier input (e.g. scheduled maintenance activities),b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP045: requestSupplierInput,0,0.0,c6a04a065e8711e4925a6817294aebff,requestSupplierInput,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d621229ff4dd11e4aa85002590713bc0,0.0,,,,,,0,1899-12-30T00:00:00,,,0,0.0,,Catalog Management,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d62122a5f4dd11e4aa85002590713bc0,0.0,b86212125e8a11e4925a6817294aebff,,Create a container for listing products and pricing,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Create Catalog,0,0.0,c6a04a065e8711e4925a6817294aebff,CreateCatalog,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d62122a9f4dd11e4aa85002590713bc0,0.0,b86212125e8a11e4925a6817294aebff,,Select possible containers for publication,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Create Catalog Candidates,0,0.0,c6a04a065e8711e4925a6817294aebff,CreateCatalogCandidates,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d62122aef4dd11e4aa85002590713bc0,0.0,b86212125e8a11e4925a6817294aebff,,Select possible possible Product / price combinations for publication,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Create Product Offering,0,0.0,c6a04a065e8711e4925a6817294aebff,CreateProductOffering,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d62122b2f4dd11e4aa85002590713bc0,0.0,b86212125e8a11e4925a6817294aebff,,Add pricing information to existing Product Offerings,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Create Product Offering Price,0,0.0,c6a04a065e8711e4925a6817294aebff,CreateProductOfferingPrice,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d62122b6f4dd11e4aa85002590713bc0,0.0,b86212125e8a11e4925a6817294aebff,,The Product designer wants to create a new Product specification utilizing existing building blocks within catalog A.,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Create Product Specification,0,0.0,c6a04a065e8711e4925a6817294aebff,CreateProductSpecification,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d62122bbf4dd11e4aa85002590713bc0,0.0,b86212125e8a11e4925a6817294aebff,,Create an additional specification detail line for a Resource,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Create Resource Spec,0,0.0,c6a04a065e8711e4925a6817294aebff,CreateResourceSpec,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d62122c0f4dd11e4aa85002590713bc0,0.0,b86212125e8a11e4925a6817294aebff,,The service designer wants to create a new Service specification utilizing existing building blocks within the service catalog.,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Create Service Spec,0,0.0,c6a04a065e8711e4925a6817294aebff,CreateServiceSpec,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d62122c4f4dd11e4aa85002590713bc0,0.0,17cc91055e8911e4925a6817294aebff,,The product team  utilizes an interface for data exchange from catalog to external system,b1324840f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Publish Product Offering and Publish Product Offering Price,0,0.0,c6a04a065e8711e4925a6817294aebff,PublishProductOfferingandPublishProductOfferingPrice,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:24:05,d62122c8f4dd11e4aa85002590713bc0,0.0,17cc91055e8911e4925a6817294aebff,,The product team  utilizes an interface for data exchange from catalog to external system,b1324840f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Publish Product Specification,0,0.0,c6a04a065e8711e4925a6817294aebff,PublishProductSpecification,0,2015-05-07T11:24:05,32,32,32
2015-05-07T11:23:20,d8e7cac65e8811e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,PC-TP002,A notification message informing of a change to a Product or a new Product version availability in the WBA Product Catalogue.,a8db15b4f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,PC-TP002 notifyProductCatalogueUpdate,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyProductCatalogueUpdate,0,2014-10-28T03:57:45,32,32,32
2015-05-07T11:23:38,d9aee7da5e8911e4925a6817294aebff,0.0,17cc91055e8911e4925a6817294aebff,QS-TP004,"Provides the ability to retrieve any minor service indicator information that occurs on the Service, for example: NTD power status.  This includes real time data if available.",a8db15b4f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,QS-TP004 requestServiceImpactingIndicators,0,0.0,c6a04a065e8711e4925a6817294aebff,requestServiceImpactingIndicators,0,2014-10-28T04:04:55,32,32,32
2015-05-07T11:23:00,dae667c45e8711e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,AM-TP020,A notification message indicating that the reserved appointment has been booked against the specified Order or Trouble Ticket.,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,AM-TP020 notifyAppointmentBooked,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyAppointmentBooked,0,2014-10-28T03:50:34,32,32,32
2015-05-07T11:23:00,dae667c75e8711e4925a6817294aebff,0.0,ccdb88c25e8711e4925a6817294aebff,AM-TP016,A notification message confirming that an appointment has been cancelled.,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,AM-TP016 notifyAppointmentCancelled,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyAppointmentCancelled,0,2014-10-28T03:50:43,32,32,32
2015-05-07T11:24:06,dc195538f4dd11e4aa85002590713bc0,0.0,17cc91055e8911e4925a6817294aebff,,The Service/Resource Designer wants to publish  a service /resource specification and /or a service/resource candidate,b1324840f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Publish Resource Specification,0,0.0,c6a04a065e8711e4925a6817294aebff,PublishResourceSpecification,0,2015-05-07T11:24:06,32,32,32
2015-05-07T11:24:06,dc19553cf4dd11e4aa85002590713bc0,0.0,17cc91055e8911e4925a6817294aebff,,The Service/Resource Designer wants to publish  a service /resource specification and /or a service/resource candidate,b1324840f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Publish Service Spec,0,0.0,c6a04a065e8711e4925a6817294aebff,PublishServiceSpec,0,2015-05-07T11:24:06,32,32,32
2015-05-07T11:24:06,dc195540f4dd11e4aa85002590713bc0,0.0,269c709c5e8911e4925a6817294aebff,,Return the specifications for a specific Product Offering,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Query Product Offering,0,0.0,c6a04a065e8711e4925a6817294aebff,QueryProductOffering,0,2015-05-07T11:24:06,32,32,32
2015-05-07T11:24:06,dc195544f4dd11e4aa85002590713bc0,0.0,269c709c5e8911e4925a6817294aebff,,Return the pricing for a specific Product Offering,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Query Product Offering Price,0,0.0,c6a04a065e8711e4925a6817294aebff,QueryProductOfferingPrice,0,2015-05-07T11:24:06,32,32,32
2015-05-07T11:24:06,dc195548f4dd11e4aa85002590713bc0,0.0,269c709c5e8911e4925a6817294aebff,,Return the specifications for a specific Product,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Query Product Specification,0,0.0,c6a04a065e8711e4925a6817294aebff,QueryProductSpecification,0,2015-05-07T11:24:06,32,32,32
2015-05-07T11:24:06,dc19554cf4dd11e4aa85002590713bc0,0.0,269c709c5e8911e4925a6817294aebff,,Return the specifications for a specific Resource,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Query Resource Specification,0,0.0,c6a04a065e8711e4925a6817294aebff,QueryResourceSpecification,0,2015-05-07T11:24:06,32,32,32
2015-05-07T11:24:06,dc195550f4dd11e4aa85002590713bc0,0.0,269c709c5e8911e4925a6817294aebff,,Return the specifications for a specific Service Candidate,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Query Service Candidate,0,0.0,c6a04a065e8711e4925a6817294aebff,QueryServiceCandidate,0,2015-05-07T11:24:06,32,32,32
2015-05-07T11:24:06,dc195554f4dd11e4aa85002590713bc0,0.0,269c709c5e8911e4925a6817294aebff,,Return the specifications for a specific Service,a8db15b4f4dd11e4aa85002590713bc0,d62122a2f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,Query Service Spec,0,0.0,c6a04a065e8711e4925a6817294aebff,QueryServiceSpec,0,2015-05-07T11:24:06,32,32,32
2015-05-07T11:24:00,dccc59c05e8a11e4925a6817294aebff,0.0,17cc91055e8911e4925a6817294aebff,OH-TP002,"Provides the ability to order a new Product (specifically, one or more Product-instances) to a single location.",b1324840f4dd11e4aa85002590713bc0,bde37e97f4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,OH-TP002 submitOrderConnect,0,0.0,c6a04a065e8711e4925a6817294aebff,submitOrderConnect,0,2014-10-28T04:12:07,32,32,32
2015-05-07T11:23:00,dd85868f5f4711e4b023002590713bc0,0.0,17cc91055e8911e4925a6817294aebff,,,a8db15b4f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,,0,0.0,c6a04a065e8711e4925a6817294aebff,notifyAppointmentCancellationStatus,0,2014-10-29T02:45:00,32,32,32
2015-05-07T11:23:31,dd8586c75f4711e4b023002590713bc0,0.0,17cc91055e8911e4925a6817294aebff,,,a8db15b4f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,,0,0.0,c6a04a065e8711e4925a6817294aebff,requestAppointmentAvailabilityResponse,0,2014-10-29T02:45:02,32,32,32
2015-05-07T11:23:31,dd8586d95f4711e4b023002590713bc0,0.0,c41e5872f4dd11e4aa85002590713bc0,TP027,"A request from the Supplier to cancel an existing engineering appointment for the PR, as it is identified as no longer necessary to resolve the problem",b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TP027: requestAppointmentCancellation,0,0.0,c6a04a065e8711e4925a6817294aebff,requestAppointmentCancellation,0,2014-10-29T02:45:02,32,32,32
2015-05-07T11:23:32,dd8586e75f4711e4b023002590713bc0,0.0,17cc91055e8911e4925a6817294aebff,,,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,,0,0.0,c6a04a065e8711e4925a6817294aebff,requestAppointmentCancellationResponse,0,2014-10-29T02:45:03,32,32,32
2015-05-07T11:23:33,dd85870b5f4711e4b023002590713bc0,0.0,17cc91055e8911e4925a6817294aebff,,,b1324840f4dd11e4aa85002590713bc0,b132483ef4dd11e4aa85002590713bc0,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,,0,0.0,c6a04a065e8711e4925a6817294aebff,requestAppointmentReservationResponse,0,2014-10-29T02:45:04,32,32,32
2015-05-07T11:22:47,e01d6c555e8911e4925a6817294aebff,0.0,,TE,,a8db15b4f4dd11e4aa85002590713bc0,,0,1899-12-30T00:00:00,b8c0274e604c11e4925a6817294aebff,TE Manage Diagnostics,0,0.0,3da050705e8c11e4bf98c8f733793dac,Manage Diagnostics,0,2014-10-28T04:05:04,32,32,32
